Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness
Love Makes A Woman,Barbara Acklin,15,1JA2F2DFM4wazVow5489m8,1.0,0.381,0.619,0.633,0.10800000000000001,0.0328,0.847,121.087,0.000192,-8.022
Love Makes The World Go Round,Deon Jackson,11,3VvvMDgQrmPRaXTPRoUF3U,18.0,0.9059999999999999,0.628,0.28800000000000003,0.254,0.0677,0.585,119.131,0.0,-14.767999999999999
Love Man,Otis Redding,72,7ovKW7rIrQjnmlkBMIpD8p,20.0,0.373,0.787,0.435,0.0424,0.0296,0.6940000000000001,91.78200000000001,9.63e-05,-13.148
Love Me Forever,Roger Williams,60,0lGbjWx9Yas2K7hg4jn6Z9,1.0,0.639,0.64,0.529,0.139,0.028999999999999998,0.6579999999999999,117.824,0.217,-11.965
Love Me Tender,Percy Sledge,40,4Ls1d5DNDijm4HkcxCepVm,2.0,0.78,0.441,0.46299999999999997,0.11900000000000001,0.025,0.359,98.884,0.596,-9.282
Love Me Tonight,Tom Jones,13,0i217WL4cxnoidQ9Tc9N9j,0.0,0.10099999999999999,0.523,0.722,0.192,0.0514,0.7290000000000001,112.99700000000001,0.0,-9.845
Love Me Two Times,The Doors,25,592JpWpadNHGwWBQo0aZHz,15.0,0.7659999999999999,0.5479999999999999,0.503,0.0973,0.0326,0.434,124.22200000000001,0.937,-9.059
Love Me With All Of Your Heart,The Bachelors,38,7eCOMuRxyLo48u9lKV0zPg,0.0,0.0338,0.522,0.29600000000000004,0.19699999999999998,0.0314,0.452,71.98899999999999,0.00536,-12.491
Love Of The Common People,The Winstons,54,2yeExv5t15T8quco592dED,11.0,0.183,0.39799999999999996,0.7340000000000001,0.0281,0.0939,0.662,89.531,6.330000000000001e-05,-7.093999999999999
Love On A Two-Way Street,The Moments,3,061YcmAKl6tatyzkCCMYhG,20.0,0.307,0.34700000000000003,0.331,0.17600000000000002,0.0314,0.361,121.72,6.04e-05,-10.494000000000002
Love Or Let Me Be Lonely,The Friends Of Distinction,6,4XhoMg0LkRV0wZa8zIFVCc,0.0,0.0387,0.563,0.87,0.102,0.0383,0.7,190.024,0.0175,-9.101
Love Potion Number Nine,The Searchers,3,6H5dwvNptxLClCUNJ7356I,0.0,0.0604,0.909,0.618,0.127,0.149,0.856,126.807,0.925,-8.669
Love The One You're With,Stephen Stills,14,2UwfZpVOTR7C1A5tSaO0zl,0.0,0.578,0.5720000000000001,0.578,0.111,0.0295,0.444,97.9,0.0504,-9.738999999999999
"Love Theme From ""Romeo And Juliet"" (A Time For Us)",Johnny Mathis,96,7kBGFnJ9ypIdfyTCgmVICL,5.0,0.887,0.247,0.496,0.0705,0.0368,0.315,75.226,0.0007019999999999999,-8.522
Love Will Find A Way,Jackie DeShannon,40,2GoT7BpTTnJFgXnQI5cdIL,1.0,0.177,0.625,0.532,0.187,0.0305,0.893,114.959,0.000661,-9.731
Love You So Much,New Colony Six,61,28kTXe61bRDgmbThbjhZ0L,3.0,0.147,0.495,0.469,0.31,0.028999999999999998,0.878,135.069,0.0,-12.365
Love's Been Good To Me,Frank Sinatra,75,5e28c7JGZDNgEk7NeNEJEA,0.0,0.00016299999999999998,0.47,0.45899999999999996,0.107,0.0266,0.244,75.482,0.735,-8.547
Love's Made A Fool Of You,Bobby Fuller Four,26,1ltMxGpDkTeB96ufBqHlmg,6.0,0.059000000000000004,0.605,0.603,0.0688,0.0324,0.789,149.754,0.0,-8.961
"Love, Peace And Happiness",Chambers Brothers,96,2TTFd7Tdpf3egGEHHW4N1h,2.0,0.7170000000000001,0.266,0.445,0.8240000000000001,0.0315,0.204,94.15,0.00217,-9.644
"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,70,5cbVOpAECzRwlkFgd1wypR,34.0,0.713,0.667,0.628,0.466,0.0318,0.9059999999999999,130.123,2.8300000000000003e-05,-6.13
Lover's Holiday,Peggy Scott & Jo Jo Benson,31,6OH4rEF3SuWh19XhAmgHrL,5.0,0.226,0.899,0.649,0.09699999999999999,0.0369,0.968,126.713,0.0,-8.513
Lovey Dovey Kinda Lovin',Brenton Wood,99,52FrlMkSp2fhtR5DRzg4AL,42.0,0.373,0.835,0.611,0.0951,0.0442,0.9490000000000001,107.68799999999999,0.000109,-6.867000000000001
Lovey Dovey/You're So Fine,Bunny Sigler,86,6sDWMuTgOx9dmtuaFWeHtD,1.0,0.629,0.649,0.6709999999999999,0.21,0.0492,0.965,138.371,0.0,-9.312000000000001
Lovin' Place,Gale Garnett,54,7qrvTThZBUrVKMGsMZZPd8,0.0,0.9359999999999999,0.47200000000000003,0.0781,0.0923,0.0363,0.34600000000000003,119.264,0.0,-13.562000000000001
Lovin' Season,Gene And Debbe,81,59m9drpK29DoGOXuyIVD4J,0.0,0.7659999999999999,0.64,0.496,0.0817,0.0607,0.667,122.462,0.0,-11.671
Lovin' Things,The Grass Roots,49,7wyaZB3sdft3KRpN08Wenu,3.0,0.0289,0.531,0.521,0.102,0.0393,0.807,131.1,0.00389,-12.892999999999999
Loving You Has Made Me Bananas,Guy Marks,51,0Nr7AWy6RyMc1fUhwejjn3,9.0,0.85,0.408,0.355,0.22,0.0347,0.675,58.382,0.0,-11.512
Loving You Is Sweeter Than Ever,Four Tops,45,62VjoxjQQvbee6vQ8fthFt,0.0,0.0124,0.6829999999999999,0.764,0.114,0.0289,0.759,108.729,0.0116,-9.136000000000001
Lowdown Popcorn,James Brown,41,7uJ71ua9H2eTW7mVejEpwG,0.0,0.7959999999999999,0.551,0.992,0.946,0.257,0.42700000000000005,105.766,0.8190000000000001,-1.974
Lucretia Mac Evil,"Blood, Sweat & Tears",29,7fd53RA19efmL8dlbWgqBn,1.0,0.513,0.5589999999999999,0.6459999999999999,0.0819,0.0525,0.7040000000000001,110.866,0.000252,-9.017000000000001
Lullaby Of Love,The Poppies,56,03ItW6ywLtVgNt7N3RvXtT,0.0,0.11900000000000001,0.335,0.6990000000000001,0.17,0.0367,0.682,126.646,7.070000000000001e-05,-6.17
Lumberjack,Brook Benton,53,2CThATDNPRYNVRAfa3fnTS,0.0,0.736,0.647,0.41,0.65,0.0479,0.682,103.436,0.0,-15.630999999999998
Luna Trip,Dickie Goodman,95,5jeR08fVE1vVVy678L1UJu,0.0,0.924,0.491,0.6940000000000001,0.512,0.218,0.665,127.74700000000001,0.0,-7.739
M'Lady,Sly & The Family Stone,93,7Cqvg6Cyqndt0AGtGOfJRM,4.0,0.141,0.7020000000000001,0.9179999999999999,0.258,0.0417,0.498,127.11200000000001,0.0423,-10.642999999999999
MacArthur Park,Richard Harris,2,1vHqivYWXHS4K2ZoGLqX27,3.0,0.204,0.217,0.298,0.377,0.0265,0.195,82.242,0.32,-13.794
Maggie,Redbone,80,1z1Z6RFm1d45jMHHypOLL9,2.0,0.11599999999999999,0.762,0.6609999999999999,0.105,0.0314,0.8420000000000001,125.985,0.000807,-9.425
Magic Bus,The Who,25,6p5qUuuTh4aM6ta9XYXtKV,18.0,0.00899,0.6579999999999999,0.927,0.26899999999999996,0.141,0.629,94.53200000000001,0.0,-6.943
Magic Carpet Ride,Steppenwolf,3,5oaVcQv21X4jHmbBjKweUK,18.0,0.142,0.64,0.6509999999999999,0.0341,0.0517,0.8009999999999999,111.676,0.28,-14.981
Magic Town,The Vogues,21,5e89KmSVKbwgc7LDBo3u9t,2.0,0.561,0.41100000000000003,0.365,0.0795,0.0286,0.387,91.074,1.2e-06,-10.745999999999999
Mairzy Doats,The Innocence,75,3mabymD8ortwKJfJQ6nVR2,0.0,0.7959999999999999,0.78,0.5589999999999999,0.284,0.0653,0.958,113.89200000000001,0.0,-11.206
Make Believe,Wind,28,1XFZKlM2dsCuE4HytMmm49,2.0,0.107,0.623,0.628,0.0731,0.0323,0.527,114.05799999999999,0.00301,-5.662999999999999
Make It Easy On Yourself,Dionne Warwick,37,4R6H0GSAjoZzqxVrm9OM9X,0.0,0.883,0.302,0.155,0.182,0.031,0.31,159.221,0.0016,-20.051
Make Me Belong To You,Barbara Lewis,28,2MjjZiae7AkAMx2fbv93oZ,0.0,0.775,0.7140000000000001,0.405,0.7070000000000001,0.0389,0.7759999999999999,102.42299999999999,0.0,-16.488
Make Me Smile,Chicago,9,0tx7FRfBbJIs1uq9X3xikE,15.0,0.03,0.39,0.636,0.14400000000000002,0.0421,0.392,130.369,0.128,-10.37
Make Me Your Baby,Barbara Lewis,11,4fMMNGF2zABnCzesZ0GYNH,9.0,0.604,0.518,0.519,0.675,0.0349,0.613,109.22,0.0,-11.189
Make Me Yours,Bettye Swann,21,02AfdSov5FTLIyQhV7dwvf,8.0,0.47700000000000004,0.718,0.5760000000000001,0.0715,0.0312,0.868,108.931,1.29e-05,-4.913
Make The World Go Away,Eddy Arnold,6,1nSzqTZ50kkbaVxFuGyerB,7.0,0.679,0.507,0.239,0.125,0.0274,0.546,77.158,0.0009429999999999999,-12.527999999999999
Make Your Own Kind Of Music,Mama Cass Elliot,36,16W68n5V4WWkEB4xDiUrHH,7.0,0.321,0.5429999999999999,0.49700000000000005,0.255,0.0416,0.591,119.781,0.000183,-15.087
Making Every Minute Count,Spanky And Our Gang,31,6mJHkfSE7b8UW6l2iCvT3M,0.0,0.0913,0.531,0.746,0.365,0.0301,0.7959999999999999,141.218,0.00011399999999999999,-5.228
Malayisha,Miriam Makeba,85,0NTDwtz4DvAizJ5cM80s6f,1.0,0.9209999999999999,0.618,0.591,0.695,0.0317,0.9640000000000001,151.874,0.0,-8.533
Malinda,Bobby Taylor & The Vancouvers,48,6JksbULJAhGbb8ro2tBrpN,22.0,0.40399999999999997,0.601,0.449,0.225,0.0251,0.7709999999999999,93.83200000000001,0.0,-10.033
Mama's Pearl,Jackson 5,25,286HYvYtgDDQxmYGPPB1kC,9.0,0.046,0.601,0.883,0.106,0.10800000000000001,0.898,103.36200000000001,0.00592,-8.208
Mama,B.J. Thomas,22,1sHwYOiJ9ZvAWErFjmQHet,0.0,0.389,0.498,0.609,0.106,0.0253,0.41600000000000004,94.664,0.000877,-7.409
Mame,Herb Alpert & The Tijuana Brass,19,0YsQV7n5QBSOhKpW6tOcZx,0.0,0.606,0.7829999999999999,0.342,0.0426,0.0332,0.7979999999999999,149.972,0.9670000000000001,-14.113
Mame,Louis Armstrong,81,4RKa7ql5sOOIVL13N9P5sB,0.0,0.7,0.695,0.48700000000000004,0.134,0.0374,0.659,147.957,0.89,-9.799
Man Of Constant Sorrow,Ginger Baker's Air Force,85,55U0bu6i0z7TPH3peAX2Dx,8.0,0.203,0.354,0.737,0.34,0.0377,0.568,84.62200000000001,0.0,-5.975
Marie,The Bachelors,15,2AnUjoYIz3pkLIdyFNuHmr,0.0,0.8640000000000001,0.519,0.00847,0.316,0.0458,0.305,121.948,0.00323,-33.77
Marley Purt Drive,Jose Feliciano,70,3sfChuqCslJt6FgzvYNGRM,4.0,0.556,0.623,0.701,0.28800000000000003,0.0436,0.9129999999999999,144.668,5.74e-06,-11.210999999999999
Marrakesh Express,"Crosby, Stills & Nash",28,7C6Vcsz6UYGYUbnSdmjNUe,1.0,0.0513,0.16899999999999998,0.7190000000000001,0.992,0.0713,0.535,199.139,0.0,-9.022
Married Man,Richard Burton,64,2iw33rWGH2cjSFTkFJRoUf,0.0,0.9209999999999999,0.32,0.198,0.10300000000000001,0.0438,0.218,107.91799999999999,0.848,-18.72
Mary In The Morning,Al Martino,27,0rGAd7P4EGmX0z8gzuossy,1.0,0.0529,0.40299999999999997,0.275,0.18100000000000002,0.0373,0.395,145.329,0.00246,-15.883
Mas Que Nada,Sergio Mendes & Brasil '66,47,5UtN6wQewLVE6CvMYK0VSL,10.0,0.905,0.723,0.358,0.133,0.0342,0.6,110.679,0.00105,-12.998
Master Jack,Four Jacks And A Jill,18,2v0Nia9frne5PB67j8dIJa,0.0,0.5579999999999999,0.396,0.18899999999999997,0.113,0.0351,0.161,114.42,0.0,-14.814
May I Take A Giant Step (Into Your Heart),1910 Fruitgum Co.,63,4JxRaogKerhxhYALqEb5Cx,15.0,0.259,0.607,0.647,0.24,0.0306,0.9640000000000001,144.02,0.0,-6.702000000000001
May I,Bill Deal & The Rhondels,39,7I1OsoITeenjZfDegbAHyp,4.0,0.0538,0.523,0.564,0.018000000000000002,0.0348,0.562,127.48100000000001,1.59e-05,-7.894
May My Heart Be Cast Into Stone,The Toys,85,6xzt3DjBQHIIrPIFGnZDEx,5.0,0.7290000000000001,0.575,0.643,0.0704,0.0366,0.892,118.51100000000001,0.0,-5.859
May The Bird Of Paradise Fly Up Your Nose,"""Little"" Jimmy Dickens",15,11QpY9JPdN3tUyJXDvJrGh,2.0,0.903,0.45899999999999996,0.35200000000000004,0.06,0.0273,0.353,90.743,0.0,-8.061
Maybe Tonight,The Shirelles,88,5QwXtWNFXancV9ARcYmq3D,1.0,0.847,0.634,0.552,0.708,0.0373,0.89,123.27799999999999,0.0029100000000000003,-10.083
Maybe,The Shangri-Las,91,6P5hMPKZ50u0j24noaj63w,0.0,0.527,0.47600000000000003,0.49,0.27,0.0311,0.375,94.455,0.0,-11.08
Maybe,The Three Degrees,29,2I6By7rcND2XwEYguRCYoO,0.0,0.154,0.483,0.209,0.127,0.08,0.264,136.639,0.0,-13.799000000000001
Me About You,The Lovin' Spoonful,91,6tLzdQazy8kvlBEnUdYIEV,10.0,0.24600000000000002,0.375,0.377,0.344,0.0333,0.222,126.374,0.055,-8.592
Me And Bobby McGee,Janis Joplin,94,6NvGuQm8UeJdMmaLS8yohX,17.0,0.231,0.43200000000000005,0.406,0.12,0.0583,0.5489999999999999,92.65100000000001,0.00137,-13.27
"Me, The Peaceful Heart",Lulu,53,0lBHqpDIUDyrwFHOWgXOWs,2.0,0.18,0.573,0.623,0.32899999999999996,0.0418,0.9540000000000001,150.451,0.0,-7.272
Mean Mistreater,Grand Funk Railroad,47,2GmXJWZEoo3yOLgaZ7t7BN,0.0,0.6,0.444,0.382,0.0956,0.0464,0.0629,106.993,0.915,-12.519
Mean Old World,Rick Nelson,96,7EtDhsAGABBKDa92bieYHY,3.0,0.456,0.7559999999999999,0.441,0.0509,0.0417,0.733,124.65700000000001,0.0,-12.819
Meeting Over Yonder,The Impressions,48,6u7AT6sAAuvS04r663FjGg,0.0,0.28800000000000003,0.6970000000000001,0.535,0.128,0.0416,0.87,114.289,0.0,-6.781000000000001
Melancholy Music Man,The Righteous Brothers,43,6UhSzfBJBsiyasdMcPpP3Y,5.0,0.465,0.32299999999999995,0.496,0.494,0.0303,0.483,82.318,0.00123,-10.668
Melanie Makes Me Smile,Tony Burrows,87,43qyGy69PcE0zomLFqSTTe,0.0,0.45799999999999996,0.795,0.315,0.091,0.0324,0.795,111.01899999999999,0.000124,-14.378
Mellow Moonlight,Leon Haywood,92,1rkT8caKhdEFENiqips7dy,5.0,0.161,0.8809999999999999,0.597,0.0324,0.0605,0.9540000000000001,116.64200000000001,0.0036,-8.794
Mellow Yellow,Donovan,2,3WEFZxUee0H0taeVWjzfEX,17.0,0.264,0.45299999999999996,0.449,0.127,0.13699999999999998,0.653,58.266999999999996,2.62e-05,-12.404000000000002
Mellow Yellow,Senator Bobby & Senator McKinley,99,0OU20LRMv1PQ4UoWGZz2kM,0.0,0.555,0.6920000000000001,0.48200000000000004,0.431,0.21600000000000003,0.878,108.09100000000001,8.81e-06,-12.752
Memories Are Made Of This,The Drifters,48,2XmpBrnQYWxPmLAeNCzWOp,0.0,0.0645,0.708,0.794,0.159,0.0353,0.963,144.842,0.0803,-10.57
Memories,Elvis Presley,35,7f71gyof1sK1wC6f8sOnyl,16.0,0.725,0.2,0.294,0.929,0.044000000000000004,0.19399999999999998,176.925,0.0032,-16.269000000000002
Memphis Soul Stew,King Curtis,33,4fh1uqB5Y7HqpLCcfVXDMw,9.0,0.0725,0.7190000000000001,0.812,0.0872,0.0608,0.87,113.50200000000001,0.314,-8.437000000000001
Memphis Underground,Herbie Mann,44,4N32rTQtGwHVc4bGS168Mm,0.0,0.626,0.779,0.41100000000000003,0.0848,0.0322,0.941,113.08,0.853,-17.37
Men Are Gettin' Scarce,Joe Tex,33,5MrmMiU440CvGVgegeZx9g,5.0,0.14800000000000002,0.6409999999999999,0.618,0.7609999999999999,0.0669,0.862,101.04700000000001,0.0,-13.79
Mendocino,Sir Douglas Quintet,27,1EP2JhE6ZtRs7YQvzxY94B,4.0,0.162,0.29,0.379,0.0388,0.0315,0.7959999999999999,200.81400000000002,0.0,-14.732999999999999
"Mercy, Mercy, Mercy",Cannonball Adderley,11,2cKJUaIXDw7aX8KbQNFQaT,15.0,0.509,0.528,0.6409999999999999,0.968,0.0549,0.754,102.295,0.0135,-11.306
"Mercy, Mercy, Mercy",Larry Williams & Johnny Watson,96,78siU3A3EIZgcNhKV7JGzm,9.0,0.529,0.488,0.589,0.0449,0.0889,0.718,174.959,0.000314,-9.383
"Mercy, Mercy, Mercy",Marlena Shaw,58,01slhbkp1vxXKC9lDO6zxp,1.0,0.41200000000000003,0.48200000000000004,0.484,0.0672,0.0468,0.56,170.548,0.0,-8.987
"Mercy, Mercy, Mercy",The Buckinghams,5,5hJ5Q7jiKfRXlx8BPRsLxK,10.0,0.309,0.47,0.392,0.35,0.0326,0.638,131.984,0.0,-13.817
Mercy,Ohio Express,30,2yPhl6J61apiT8EAMvJcfL,1.0,0.0154,0.648,0.54,0.66,0.0728,0.705,131.56,0.18100000000000002,-12.398
Message To Michael,Dionne Warwick,8,3BxBcRq3H6Mq8GFQVIYc0w,0.0,0.46299999999999997,0.355,0.377,0.493,0.0341,0.74,179.38,2.18e-06,-13.617
Michelle,Bud Shank,65,6StvMQ07XN5lZIyVo9oCV0,1.0,0.922,0.532,0.146,0.0529,0.0311,0.401,91.757,0.354,-15.875
Michelle,David & Jonathan,18,3otTW0oS4ug71SMDw5bazR,2.0,0.777,0.526,0.29100000000000004,0.0915,0.0285,0.305,111.62100000000001,0.0,-8.4
Midnight Confessions,The Grass Roots,5,6pBYftnKQJP1XhFtg0paaW,7.0,0.0141,0.622,0.7240000000000001,0.961,0.0317,0.6579999999999999,130.71,0.0,-8.76
Midnight Special,Johnny Rivers,20,4cwzCBRdd8Wvd5UOfVHin8,0.0,0.0453,0.594,0.624,0.22899999999999998,0.0393,0.898,145.889,0.0746,-10.283
Mighty Joe,The Shocking Blue,43,5opvuOJ1Ay6FIbanXoOreA,24.0,0.61,0.5539999999999999,0.764,0.233,0.0339,0.9179999999999999,116.124,3.8799999999999994e-05,-10.016
Mighty Quinn (Quinn The Eskimo),Manfred Mann,10,0pyoEt6Tv6unqdzMFXvnOU,0.0,0.0364,0.614,0.845,0.0838,0.0503,0.6409999999999999,181.92700000000002,1.22e-06,-9.762
Mine Exclusively,The Olympics,99,1oBdyUWt96Di3EDMaxKn2y,0.0,0.5920000000000001,0.659,0.7959999999999999,0.0792,0.11199999999999999,0.9359999999999999,84.4,0.000363,-8.752
Mini-Skirt Minnie,Wilson Pickett,50,67tNcXg7E22cRAm7qTr7p2,7.0,0.20800000000000002,0.685,0.502,0.043,0.0608,0.836,97.712,0.000144,-15.062999999999999
Mirage,Tommy James And The Shondells,10,13ky1i1S9cp6oPWqiC1qMk,0.0,0.523,0.674,0.495,0.0454,0.05,0.778,128.878,0.0,-13.744000000000002
Miss America,Mark Lindsay,44,5HYrPsCxp8DOxeCMobRRkK,6.0,0.695,0.23800000000000002,0.384,0.327,0.0366,0.33299999999999996,176.981,0.0,-13.17
Mission-Impossible,Lalo Schifrin,41,6BpaLRZKiaYmweo8v3pTTc,13.0,0.623,0.564,0.8859999999999999,0.225,0.0473,0.45299999999999996,124.066,0.745,-11.265999999999998
Mississippi Queen,Mountain,21,55bbAvWKgBM4eGxLWj6iAO,17.0,0.0028699999999999997,0.303,0.778,0.6759999999999999,0.057999999999999996,0.515,137.387,0.16899999999999998,-11.812999999999999
Mississippi,John Phillips,32,5TAu7DMTLvXb5YCF6lF1nZ,1.0,0.19,0.648,0.63,0.542,0.0439,0.961,96.196,0.0069299999999999995,-9.769
Mister Nico,Four Jacks And A Jill,96,5Lu7IAEgjNF7n4s1osxPvQ,1.0,0.275,0.557,0.433,0.23399999999999999,0.0393,0.392,128.466,0.00715,-14.577
Misty Blue,Eddy Arnold,57,7iG4kLAifxd5WbCGQceSyW,0.0,0.0254,0.5660000000000001,0.374,0.055999999999999994,0.0268,0.528,112.63600000000001,0.8270000000000001,-5.8839999999999995
Misty,"""Groove"" Holmes",44,5wtrlB86drb9UTm05VITUe,0.0,0.00813,0.402,0.54,0.11900000000000001,0.289,0.444,123.53200000000001,0.634,-14.585
Misty,The Vibrations,63,78MpcuPfWudUl9xau0qUou,0.0,0.8370000000000001,0.306,0.254,0.0871,0.0304,0.35200000000000004,142.465,0.0,-12.386
Mockingbird,Aretha Franklin,94,0Kr01p7XolVyT6MiuRKobn,5.0,0.249,0.667,0.835,0.214,0.0373,0.9740000000000001,122.62899999999999,0.000801,-7.11
Mohair Sam,Charlie Rich,21,7bEJJDuFFluYRqkKi9hbA0,0.0,0.166,0.828,0.511,0.0869,0.0367,0.9670000000000001,122.02600000000001,1.13e-06,-15.21
Moments To Remember,The Vogues,47,6SHCRkUi9h1WhaTmB89kdu,0.0,0.336,0.369,0.205,0.317,0.031,0.265,81.861,0.0328,-13.936
Money (That's What I Want) (Part 1),Jr. Walker & The All Stars,52,5Thit0EitZOTQM35AF8u4v,4.0,0.196,0.434,0.9520000000000001,0.368,0.098,0.813,83.33,3.6099999999999997e-05,-1.682
Money Won't Change You (Part 1),James Brown And The Famous Flames,53,6Wm19H2FM8R5ygXXgsP8lC,4.0,0.0895,0.7929999999999999,0.509,0.125,0.0966,0.672,121.954,0.000377,-11.942
Money,The Lovin' Spoonful,48,3C6skWFrK4FnIRk3wODtx8,0.0,0.95,0.5379999999999999,0.156,0.105,0.0397,0.528,171.516,0.848,-21.986
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",91,4oBurJuiJ7EzhnC2Z7XIUA,1.0,0.292,0.773,0.469,0.32,0.0556,0.872,141.05,0.013000000000000001,-13.109000000000002
Monster,Steppenwolf,39,1thVPf9PePueWx5UTJkWzS,10.0,0.114,0.5870000000000001,0.82,0.141,0.049,0.326,89.369,0.696,-16.225
Montego Bay,Bobby Bloom,8,1idX96F7JIiNygketJzONH,0.0,0.00197,0.866,0.541,0.0911,0.0429,0.852,120.291,0.915,-12.786
Monterey,Eric Burdon & The Animals,15,3BQwYS1d40STDt7yALI6Ss,13.0,0.0637,0.546,0.8240000000000001,0.163,0.0638,0.769,160.246,8.52e-06,-10.950999999999999
Mony Mony,Tommy James And The Shondells,3,6J6sC2rK9y58l0Jyzft9Od,9.0,0.363,0.43200000000000005,0.42,0.11800000000000001,0.0268,0.521,109.03200000000001,0.8290000000000001,-12.103
Moody Woman,Jerry Butler,24,2c13PaB75kUvl8EW6VjIUd,1.0,0.655,0.537,0.618,0.293,0.0321,0.96,141.513,1.1599999999999999e-05,-9.116
More And More,Andy Williams,88,6Wf7bgxVFxhHdYHwJKVv71,0.0,0.741,0.6409999999999999,0.397,0.115,0.0258,0.38,108.054,0.00882,-12.293
More Love,Smokey Robinson & The Miracles,23,13knbzXUh5MywGt5OozjA7,6.0,0.486,0.551,0.713,0.12300000000000001,0.0283,0.883,106.486,0.0,-4.479
More Than I Can Stand,Bobby Womack,90,0bZmfsPH6d2pXQRKNS6vUh,3.0,0.47,0.45799999999999996,0.273,0.344,0.0794,0.396,119.744,0.0006799999999999999,-18.077
More Today Than Yesterday,Spiral Starecase,12,6MSTUcmtS8S0B4GAWyJzzT,18.0,0.45399999999999996,0.643,0.718,0.237,0.0355,0.9279999999999999,130.47899999999998,0.0,-7.332000000000001
Mornin' Glory,Bobbie Gentry & Glen Campbell,74,0YcKZu2WVjO0U3vSNAPsKj,10.0,0.58,0.34,0.309,0.0907,0.0306,0.561,109.92,0.0,-14.399000000000001
Morning Dew,Lulu,52,6d84cNN2vV47YS8rwqXh1t,5.0,0.451,0.583,0.423,0.0684,0.0315,0.521,132.931,0.0122,-10.581
Morning Girl,The Neon Philharmonic,17,3NiKoVzK3oGHGVAYknhZ9i,0.0,0.0261,0.672,0.49,0.306,0.0293,0.18899999999999997,122.96,0.83,-11.835999999999999
Morning,Jim Ed Brown,47,7CqlJXtBpsJX4oBXSr2eKJ,0.0,0.11900000000000001,0.446,0.36200000000000004,0.243,0.0298,0.122,78.508,1.14e-06,-11.985
Morningtown Ride,The Seekers,44,5sA2JLIiOslx4H07XWhKcr,0.0,0.85,0.47200000000000003,0.377,0.255,0.0304,0.588,116.456,0.0,-10.096
Most Of All,B.J. Thomas,38,0N2PoEhxrRLjIgahgJ9nbV,2.0,0.506,0.436,0.599,0.534,0.0306,0.652,84.054,0.0,-5.922999999999999
"Mother Nature, Father Time",Brook Benton,53,2cDvmkGIYMIvvdo7h8e75U,3.0,0.812,0.42700000000000005,0.34,0.154,0.0283,0.36,89.264,6.76e-06,-12.880999999999998
Mountain Of Love,Johnny Rivers,9,78mgvSiXDGHc4omeybggi6,0.0,0.0101,0.687,0.565,0.12,0.0268,0.8740000000000001,133.537,0.7140000000000001,-9.017000000000001
Mountain Of Love,Ronnie Dove,67,0hpDg1dgg5kae3Ijs1h9vy,0.0,0.772,0.636,0.326,0.426,0.159,0.462,135.739,2.5e-05,-19.324
"Move In A Little Closer, Baby",Mama Cass,58,2a62CrTeoum8JSETN9l2ty,2.0,0.662,0.612,0.625,0.0742,0.0349,0.84,120.95100000000001,0.00143,-7.601
Move Over,Steppenwolf,31,0t4txpqug4RIsqsGDfpnCD,7.0,0.0632,0.491,0.898,0.14400000000000002,0.0371,0.963,134.673,0.0053100000000000005,-7.716
Mr. Bojangles,Jerry Jeff Walker,77,6qOlwtUXIxuax52cNtWXID,10.0,0.40700000000000003,0.39899999999999997,0.21600000000000003,0.483,0.0317,0.297,142.125,7.06e-05,-16.671
Mr. Bojangles,Nitty Gritty Dirt Band,15,0gunh1BOweVUxeoljEHu7b,5.0,0.22399999999999998,0.312,0.358,0.9640000000000001,0.0377,0.505,151.835,1.27e-06,-17.452
Mr. Businessman,Ray Stevens,28,1BAKaZnGJU0THcWIq49Pt0,9.0,0.499,0.596,0.484,0.128,0.0525,0.763,91.75399999999999,0.0,-11.356
Mr. Dieingly Sad,The Critters,17,3926p163axZbJtLANP5fKD,0.0,0.402,0.6859999999999999,0.315,0.106,0.0321,0.569,121.335,0.111,-12.57
Mr. Dream Merchant,Jerry Butler,38,03K9wDfiIFaTKTGAyTkfxo,3.0,0.565,0.402,0.569,0.124,0.0309,0.599,86.071,1.17e-05,-11.323
Mr. Farmer,The Seeds,86,20CteVOcXdJRV33pKxp7UC,6.0,0.00206,0.43,0.838,0.465,0.0791,0.583,124.74,4.91e-06,-13.155
Mr. Limousine Driver,Grand Funk Railroad,97,5hhhbfaoGFSOv9i7tApNYf,8.0,0.00309,0.445,0.9009999999999999,0.97,0.0521,0.405,87.76299999999999,0.00146,-6.1579999999999995
Mr. Pitiful,Otis Redding,41,3wc6IOHxc5EY22EDGmqX4H,8.0,0.0544,0.8059999999999999,0.489,0.0696,0.10400000000000001,0.899,123.75299999999999,2.8800000000000002e-05,-12.898
Mr. Pleasant,The Kinks,80,6FnDmNhpnKKvBvxsHYgIYR,13.0,0.00607,0.613,0.629,0.0768,0.0411,0.9109999999999999,104.98,0.0514,-7.157
Mr. Spaceman,The Byrds,36,1FLuxusRS3DfGcWWINIOQw,3.0,0.0103,0.41,0.659,0.9179999999999999,0.0372,0.5720000000000001,98.477,1.77e-06,-10.610999999999999
